lambda transmission
21698.72785037245 0.0
21752.570847519775 0.0
21806.413844667102 1.0
21860.25684181443 1.0
21914.099838961756 1.0
21967.94283610908 1.0
22021.785833256406 1.0
22075.628830403733 1.0
22129.47182755106 1.0
22183.314824698384 1.0
22237.15782184571 1.0
22291.000818993038 1.0
22344.843816140365 1.0
22398.68681328769 0.0
22452.529810435015 0.0
