lambda transmission
18475.886190418158 0.0
18521.7320618584 0.0
18567.577933298646 1.0
18613.42380473889 1.0
18659.269676179134 1.0
18705.115547619378 1.0
18750.96141905962 1.0
18796.807290499863 1.0
18842.653161940107 1.0
18888.49903338035 1.0
18934.344904820595 1.0
18980.19077626084 1.0
19026.036647701083 1.0
19071.882519141323 0.0
19117.728390581568 0.0
