lambda transmission
46251.57318518672 0.0
46287.34393010952 0.0
46323.114675032324 1.0
46358.88541995513 1.0
46394.65616487793 1.0
46430.426909800735 1.0
46466.197654723546 1.0
46501.96839964635 1.0
46537.739144569154 1.0
46573.50988949196 1.0
46609.28063441476 1.0
46645.051379337565 1.0
46680.822124260376 1.0
46716.59286918318 0.0
46752.36361410598 0.0
