lambda transmission
27123.746455046792 0.0
27202.824433049842 0.0
27281.902411052895 1.0
27360.98038905595 1.0
27440.058367059 1.0
27519.136345062052 1.0
27598.2143230651 1.0
27677.292301068155 1.0
27756.370279071205 1.0
27835.44825707426 1.0
27914.526235077312 1.0
27993.60421308036 1.0
28072.682191083415 1.0
28151.760169086465 0.0
28230.83814708952 0.0
