lambda transmission
8461.276292822393 0.0
8482.272015633365 0.0
8503.26773844434 1.0
8524.263461255314 1.0
8545.259184066286 1.0
8566.25490687726 1.0
8587.250629688235 1.0
8608.246352499207 1.0
8629.242075310181 1.0
8650.237798121156 1.0
8671.233520932128 1.0
8692.229243743102 1.0
8713.224966554077 1.0
8734.220689365051 0.0
8755.216412176023 0.0
