lambda transmission
15025.368868886835 0.0
15062.652662606159 0.0
15099.93645632548 1.0
15137.220250044802 1.0
15174.504043764126 1.0
15211.787837483447 1.0
15249.071631202769 1.0
15286.35542492209 1.0
15323.639218641414 1.0
15360.923012360736 1.0
15398.206806080058 1.0
15435.49059979938 1.0
15472.774393518703 1.0
15510.058187238024 0.0
15547.341980957346 0.0
