lambda transmission
21205.99732104771 0.0
21258.617661794728 0.0
21311.238002541744 1.0
21363.85834328876 1.0
21416.478684035777 1.0
21469.099024782794 1.0
21521.71936552981 1.0
21574.339706276827 1.0
21626.960047023844 1.0
21679.58038777086 1.0
21732.200728517877 1.0
21784.821069264894 1.0
21837.44141001191 1.0
21890.061750758927 0.0
21942.682091505943 0.0
