lambda transmission
11405.604158878154 0.0
11433.905906170654 0.0
11462.207653463156 1.0
11490.509400755658 1.0
11518.811148048158 1.0
11547.11289534066 1.0
11575.414642633163 1.0
11603.716389925665 1.0
11632.018137218165 1.0
11660.319884510667 1.0
11688.62163180317 1.0
11716.923379095671 1.0
11745.225126388172 1.0
11773.526873680674 0.0
11801.828620973176 0.0
