lambda transmission
42074.094074095694 0.0
42112.58821323027 0.0
42151.08235236485 1.0
42189.57649149943 1.0
42228.07063063401 1.0
42266.56476976859 1.0
42305.05890890317 1.0
42343.55304803775 1.0
42382.04718717233 1.0
42420.541326306906 1.0
42459.03546544149 1.0
42497.52960457607 1.0
42536.02374371065 1.0
42574.517882845226 0.0
42613.012021979805 0.0
