lambda transmission
27861.938094372457 0.0
27943.168234589284 0.0
28024.398374806115 1.0
28105.628515022945 1.0
28186.858655239772 1.0
28268.088795456602 1.0
28349.318935673433 1.0
28430.54907589026 1.0
28511.77921610709 1.0
28593.00935632392 1.0
28674.239496540747 1.0
28755.469636757578 1.0
28836.69977697441 1.0
28917.92991719124 0.0
28999.160057408066 0.0
