lambda transmission
49014.59781032085 0.0
49052.50546523989 0.0
49090.41312015893 1.0
49128.32077507798 1.0
49166.22842999702 1.0
49204.136084916056 1.0
49242.0437398351 1.0
49279.95139475414 1.0
49317.859049673185 1.0
49355.76670459223 1.0
49393.674359511264 1.0
49431.58201443031 1.0
49469.48966934935 1.0
49507.39732426839 0.0
49545.30497918744 0.0
