lambda transmission
16854.000241836915 0.0
16895.821582387376 0.0
16937.64292293784 1.0
16979.464263488306 1.0
17021.285604038767 1.0
17063.10694458923 1.0
17104.928285139697 1.0
17146.74962569016 1.0
17188.570966240623 1.0
17230.392306791087 1.0
17272.213647341552 1.0
17314.034987892017 1.0
17355.856328442478 1.0
17397.677668992943 0.0
17439.499009543408 0.0
