lambda transmission
49371.384957726616 0.0
49409.56855011464 0.0
49447.75214250268 1.0
49485.935734890714 1.0
49524.11932727874 1.0
49562.30291966678 1.0
49600.48651205481 1.0
49638.67010444284 1.0
49676.853696830876 1.0
49715.03728921891 1.0
49753.22088160694 1.0
49791.404473994975 1.0
49829.58806638301 1.0
49867.77165877104 0.0
49905.955251159074 0.0
