lambda transmission
43543.44156802017 0.0
43583.2800324008 0.0
43623.11849678142 1.0
43662.95696116204 1.0
43702.79542554267 1.0
43742.63388992329 1.0
43782.47235430391 1.0
43822.31081868453 1.0
43862.149283065155 1.0
43901.987747445775 1.0
43941.826211826396 1.0
43981.664676207016 1.0
44021.50314058764 1.0
44061.341604968264 0.0
44101.180069348884 0.0
