lambda transmission
20253.84867824589 0.0
20304.106367273795 0.0
20354.3640563017 1.0
20404.621745329605 1.0
20454.87943435751 1.0
20505.137123385415 1.0
20555.39481241332 1.0
20605.652501441225 1.0
20655.91019046913 1.0
20706.16787949704 1.0
20756.425568524945 1.0
20806.68325755285 1.0
20856.940946580755 1.0
20907.19863560866 0.0
20957.456324636565 0.0
