lambda transmission
9491.038385139002 0.0
9514.589348873837 0.0
9538.140312608673 1.0
9561.69127634351 1.0
9585.242240078345 1.0
9608.793203813182 1.0
9632.344167548019 1.0
9655.895131282854 1.0
9679.44609501769 1.0
9702.997058752528 1.0
9726.548022487363 1.0
9750.0989862222 1.0
9773.649949957036 1.0
9797.200913691871 0.0
9820.751877426708 0.0
