lambda transmission
30199.2573856982 0.0
30287.30186787225 0.0
30375.346350046297 1.0
30463.390832220342 1.0
30551.43531439439 1.0
30639.479796568437 1.0
30727.524278742487 1.0
30815.568760916532 1.0
30903.61324309058 1.0
30991.657725264628 1.0
31079.702207438673 1.0
31167.746689612723 1.0
31255.79117178677 1.0
31343.835653960818 0.0
31431.880136134863 0.0
