lambda transmission
45256.077450608194 0.0
45291.07828390333 0.0
45326.07911719846 1.0
45361.07995049359 1.0
45396.080783788726 1.0
45431.08161708386 1.0
45466.082450379 1.0
45501.08328367413 1.0
45536.084116969265 1.0
45571.0849502644 1.0
45606.08578355953 1.0
45641.08661685466 1.0
45676.0874501498 1.0
45711.08828344494 0.0
45746.08911674007 0.0
