lambda transmission
39621.034633415766 0.0
39657.28443637406 0.0
39693.53423933235 1.0
39729.784042290645 1.0
39766.03384524894 1.0
39802.28364820724 1.0
39838.53345116553 1.0
39874.783254123824 1.0
39911.03305708212 1.0
39947.28286004041 1.0
39983.53266299871 1.0
40019.782465957 1.0
40056.032268915296 1.0
40092.28207187359 0.0
40128.53187483188 0.0
