lambda transmission
41714.57076763788 0.0
41752.735974195646 0.0
41790.90118075341 1.0
41829.06638731118 1.0
41867.23159386894 1.0
41905.39680042671 1.0
41943.56200698447 1.0
41981.72721354224 1.0
42019.892420100005 1.0
42058.05762665777 1.0
42096.222833215536 1.0
42134.3880397733 1.0
42172.55324633107 1.0
42210.71845288883 0.0
42248.8836594466 0.0
