lambda transmission
25024.46119671349 0.0
25097.4188095319 0.0
25170.376422350306 1.0
25243.33403516871 1.0
25316.29164798712 1.0
25389.249260805525 1.0
25462.20687362393 1.0
25535.16448644234 1.0
25608.122099260745 1.0
25681.079712079154 1.0
25754.03732489756 1.0
25826.994937715965 1.0
25899.952550534374 1.0
25972.91016335278 0.0
26045.867776171188 0.0
