lambda transmission
40306.937429289625 0.0
40343.81477368971 0.0
40380.69211808979 1.0
40417.569462489875 1.0
40454.44680688996 1.0
40491.324151290035 1.0
40528.20149569012 1.0
40565.0788400902 1.0
40601.956184490286 1.0
40638.83352889037 1.0
40675.710873290445 1.0
40712.58821769053 1.0
40749.46556209061 1.0
40786.342906490696 0.0
40823.22025089077 0.0
