lambda transmission
16097.25613718125 0.0
16137.199700797084 0.0
16177.143264412918 1.0
16217.086828028752 1.0
16257.030391644586 1.0
16296.97395526042 1.0
16336.917518876257 1.0
16376.86108249209 1.0
16416.804646107925 1.0
16456.74820972376 1.0
16496.691773339593 1.0
16536.635336955427 1.0
16576.57890057126 1.0
16616.522464187095 0.0
16656.46602780293 0.0
