lambda transmission
44604.34594166401 0.0
44638.84272893521 0.0
44673.33951620641 1.0
44707.83630347761 1.0
44742.33309074881 1.0
44776.82987802002 1.0
44811.32666529122 1.0
44845.82345256242 1.0
44880.32023983362 1.0
44914.81702710482 1.0
44949.31381437603 1.0
44983.81060164723 1.0
45018.30738891843 1.0
45052.80417618963 0.0
45087.30096346083 0.0
