lambda transmission
31865.41341785999 0.0
31958.31549779544 0.0
32051.21757773089 1.0
32144.119657666342 1.0
32237.021737601794 1.0
32329.92381753725 1.0
32422.8258974727 1.0
32515.72797740815 1.0
32608.630057343602 1.0
32701.532137279053 1.0
32794.434217214504 1.0
32887.33629714996 1.0
32980.23837708541 1.0
33073.14045702086 0.0
33166.042536956316 0.0
