lambda transmission
48308.7399545207 0.0
48346.10170235869 0.0
48383.46345019668 1.0
48420.82519803467 1.0
48458.18694587266 1.0
48495.54869371065 1.0
48532.910441548636 1.0
48570.272189386626 1.0
48607.633937224615 1.0
48644.995685062604 1.0
48682.3574329006 1.0
48719.71918073859 1.0
48757.08092857658 1.0
48794.44267641457 0.0
48831.80442425256 0.0
