lambda transmission
43962.00000000004 0.0
43996.00000000004 0.0
44030.00000000004 1.0
44064.00000000004 1.0
44098.00000000004 1.0
44132.00000000004 1.0
44166.00000000004 1.0
44200.00000000004 1.0
44234.00000000004 1.0
44268.00000000004 1.0
44302.00000000004 1.0
44336.00000000004 1.0
44370.00000000004 1.0
44404.00000000004 0.0
44438.00000000004 0.0
