lambda transmission
14684.17568894016 0.0
14720.612849458621 0.0
14757.050009977083 1.0
14793.487170495546 1.0
14829.924331014006 1.0
14866.361491532469 1.0
14902.798652050931 1.0
14939.235812569394 1.0
14975.672973087854 1.0
15012.110133606317 1.0
15048.547294124779 1.0
15084.984454643241 1.0
15121.421615161702 1.0
15157.858775680164 0.0
15194.295936198627 0.0
