lambda transmission
17646.319455383862 0.0
17690.1068485734 0.0
17733.894241762937 1.0
17777.681634952474 1.0
17821.46902814201 1.0
17865.256421331553 1.0
17909.04381452109 1.0
17952.831207710627 1.0
17996.618600900165 1.0
18040.405994089702 1.0
18084.193387279243 1.0
18127.98078046878 1.0
18171.768173658318 1.0
18215.555566847856 0.0
18259.342960037393 0.0
