lambda transmission
36444.147167788826 0.0
36550.39832571241 0.0
36656.64948363599 1.0
36762.90064155957 1.0
36869.15179948316 1.0
36975.40295740674 1.0
37081.654115330326 1.0
37187.905273253906 1.0
37294.156431177486 1.0
37400.40758910107 1.0
37506.65874702465 1.0
37612.90990494824 1.0
37719.16106287182 1.0
37825.4122207954 0.0
37931.663378718986 0.0
