lambda transmission
13706.382900390454 0.0
13740.393776073804 0.0
13774.404651757155 1.0
13808.415527440506 1.0
13842.426403123856 1.0
13876.437278807209 1.0
13910.44815449056 1.0
13944.45903017391 1.0
13978.46990585726 1.0
14012.480781540613 1.0
14046.491657223964 1.0
14080.502532907314 1.0
14114.513408590665 1.0
14148.524284274015 0.0
14182.535159957368 0.0
