lambda transmission
10168.114821444673 0.0
10193.345875592178 0.0
10218.576929739684 1.0
10243.807983887189 1.0
10269.039038034694 1.0
10294.2700921822 1.0
10319.501146329705 1.0
10344.73220047721 1.0
10369.963254624716 1.0
10395.194308772221 1.0
10420.425362919726 1.0
10445.656417067232 1.0
10470.887471214737 1.0
10496.118525362243 0.0
10521.349579509748 0.0
