lambda transmission
15374.489820096138 0.0
15412.639918905308 0.0
15450.79001771448 1.0
15488.940116523652 1.0
15527.090215332822 1.0
15565.240314141995 1.0
15603.390412951167 1.0
15641.540511760339 1.0
15679.690610569509 1.0
15717.840709378681 1.0
15755.990808187853 1.0
15794.140906997025 1.0
15832.291005806195 1.0
15870.441104615367 0.0
15908.59120342454 0.0
