lambda transmission
8657.87771096872 0.0
8679.361278489734 0.0
8700.844846010748 1.0
8722.328413531763 1.0
8743.811981052777 1.0
8765.295548573791 1.0
8786.779116094805 1.0
8808.26268361582 1.0
8829.746251136834 1.0
8851.229818657848 1.0
8872.713386178862 1.0
8894.196953699877 1.0
8915.680521220891 1.0
8937.164088741905 0.0
8958.64765626292 0.0
