lambda transmission
41358.119589308575 0.0
41395.95867401974 0.0
41433.797758730914 1.0
41471.63684344209 1.0
41509.47592815325 1.0
41547.31501286443 1.0
41585.15409757559 1.0
41622.993182286766 1.0
41660.83226699793 1.0
41698.671351709105 1.0
41736.51043642027 1.0
41774.349521131444 1.0
41812.18860584261 1.0
41850.02769055378 0.0
41887.86677526495 0.0
