lambda transmission
29399.139345077445 0.0
29484.851121593703 0.0
29570.562898109965 1.0
29656.274674626227 1.0
29741.986451142486 1.0
29827.698227658748 1.0
29913.41000417501 1.0
29999.12178069127 1.0
30084.83355720753 1.0
30170.545333723792 1.0
30256.25711024005 1.0
30341.968886756313 1.0
30427.68066327257 1.0
30513.392439788833 0.0
30599.104216305095 0.0
